   0.0000000e+00   9.5862867e-01
   1.0000000e-02   9.1232596e-01
   2.0000000e-02   8.1805112e-01
   3.0000000e-02   7.3690773e-01
   4.0000000e-02   6.7084630e-01
   5.0000000e-02   6.0533533e-01
   6.0000000e-02   5.4652235e-01
   7.0000000e-02   4.9602909e-01
   8.0000000e-02   4.4794232e-01
   9.0000000e-02   4.0448914e-01
   1.0000000e-01   3.6678594e-01
   1.1000000e-01   3.3136121e-01
   1.2000000e-01   2.9924855e-01
   1.3000000e-01   2.7130014e-01
   1.4000000e-01   2.4515820e-01
   1.5000000e-01   2.2136664e-01
   1.6000000e-01   2.0068189e-01
   1.7000000e-01   1.8141926e-01
   1.8000000e-01   1.6385806e-01
   1.9000000e-01   1.4862123e-01
   2.0000000e-01   1.3439655e-01
   2.1000000e-01   1.2133752e-01
   2.2000000e-01   1.1004927e-01
   2.3000000e-01   9.9514666e-02
   2.4000000e-01   8.9815735e-02
   2.5000000e-01   8.1555328e-02
   2.6000000e-01   7.3909702e-02
   2.7000000e-01   6.6817406e-02
   2.8000000e-01   6.0781273e-02
   2.9000000e-01   5.5129207e-02
   3.0000000e-01   4.9798923e-02
   3.1000000e-01   4.5348833e-02
   3.2000000e-01   4.1288910e-02
   3.3000000e-01   3.7466339e-02
   3.4000000e-01   3.4311493e-02
   3.5000000e-01   3.1433737e-02
   3.6000000e-01   2.8716681e-02
   3.7000000e-01   2.6549073e-02
   3.8000000e-01   2.4532372e-02
   3.9000000e-01   2.2486065e-02
   4.0000000e-01   2.0828519e-02
   4.1000000e-01   1.9313552e-02
   4.2000000e-01   1.7763504e-02
   4.3000000e-01   1.6538575e-02
   4.4000000e-01   1.5454109e-02
   4.5000000e-01   1.4354389e-02
   4.6000000e-01   1.3542063e-02
   4.7000000e-01   1.2784887e-02
   4.8000000e-01   1.1877202e-02
   4.9000000e-01   1.1149214e-02
   5.0000000e-01   1.0457899e-02
