   0.0000000e+00   1.0012279e+00
   1.0000000e-02   9.9625790e-01
   2.0000000e-02   9.8141910e-01
   3.0000000e-02   9.5714901e-01
   4.0000000e-02   9.2415822e-01
   5.0000000e-02   8.8339312e-01
   6.0000000e-02   8.3599080e-01
   7.0000000e-02   7.8322626e-01
   8.0000000e-02   7.2645602e-01
   9.0000000e-02   6.6706066e-01
   1.0000000e-01   6.0639015e-01
   1.1000000e-01   5.4571477e-01
   1.2000000e-01   4.8618420e-01
   1.3000000e-01   4.2879638e-01
   1.4000000e-01   3.7437584e-01
   1.5000000e-01   3.2356385e-01
   1.6000000e-01   2.7681727e-01
   1.7000000e-01   2.3441699e-01
   1.8000000e-01   1.9648236e-01
   1.9000000e-01   1.6299203e-01
   2.0000000e-01   1.3380661e-01
   2.1000000e-01   1.0869409e-01
   2.2000000e-01   8.7354402e-02
   2.3000000e-01   6.9442614e-02
   2.4000000e-01   5.4589924e-02
   2.5000000e-01   4.2421204e-02
   2.6000000e-01   3.2569626e-02
   2.7000000e-01   2.4687530e-02
   2.8000000e-01   1.8453788e-02
   2.9000000e-01   1.3579057e-02
   3.0000000e-01   9.8079077e-03
   3.1000000e-01   6.9192107e-03
   3.2000000e-01   4.7252633e-03
   3.3000000e-01   3.0692150e-03
   3.4000000e-01   1.8228148e-03
   3.5000000e-01   8.8288301e-04
   3.6000000e-01   1.6828842e-04
   3.7000000e-01  -3.8316383e-04
   3.8000000e-01  -8.1798796e-04
   3.9000000e-01  -1.1694988e-03
   4.0000000e-01  -1.4603687e-03
   4.1000000e-01  -1.7047822e-03
   4.2000000e-01  -1.9109117e-03
   4.3000000e-01  -2.0816921e-03
   4.4000000e-01  -2.2174018e-03
   4.5000000e-01  -2.3163312e-03
   4.6000000e-01  -2.3757214e-03
   4.7000000e-01  -2.3927328e-03
   4.8000000e-01  -2.3651577e-03
   4.9000000e-01  -2.2915337e-03
   5.0000000e-01  -2.1718289e-03
