   0.0000000e+00   1.0007238e+00
   1.0000000e-02   9.5206127e-01
   2.0000000e-02   9.0581794e-01
   3.0000000e-02   8.6187407e-01
   4.0000000e-02   8.2009715e-01
   5.0000000e-02   7.8033877e-01
   6.0000000e-02   7.4250102e-01
   7.0000000e-02   7.0652940e-01
   8.0000000e-02   6.7237542e-01
   9.0000000e-02   6.3993362e-01
   1.0000000e-01   6.0902319e-01
   1.1000000e-01   5.7959003e-01
   1.2000000e-01   5.5160663e-01
   1.3000000e-01   5.2504897e-01
   1.4000000e-01   4.9982100e-01
   1.5000000e-01   4.7589953e-01
   1.6000000e-01   4.5318795e-01
   1.7000000e-01   4.3159687e-01
   1.8000000e-01   4.1104795e-01
   1.9000000e-01   3.9143221e-01
   2.0000000e-01   3.7276049e-01
   2.1000000e-01   3.5495739e-01
   2.2000000e-01   3.3802045e-01
   2.3000000e-01   3.2195728e-01
   2.4000000e-01   3.0674612e-01
   2.5000000e-01   2.9232109e-01
   2.6000000e-01   2.7866243e-01
   2.7000000e-01   2.6572717e-01
   2.8000000e-01   2.5345368e-01
   2.9000000e-01   2.4183665e-01
   3.0000000e-01   2.3073614e-01
   3.1000000e-01   2.2023510e-01
   3.2000000e-01   2.1027884e-01
   3.3000000e-01   2.0077249e-01
   3.4000000e-01   1.9173541e-01
   3.5000000e-01   1.8315288e-01
   3.6000000e-01   1.7502851e-01
   3.7000000e-01   1.6725422e-01
   3.8000000e-01   1.5980809e-01
   3.9000000e-01   1.5256128e-01
   4.0000000e-01   1.4548865e-01
   4.1000000e-01   1.3866575e-01
   4.2000000e-01   1.3222092e-01
   4.3000000e-01   1.2607903e-01
   4.4000000e-01   1.2014024e-01
   4.5000000e-01   1.1440121e-01
   4.6000000e-01   1.0884370e-01
   4.7000000e-01   1.0358875e-01
   4.8000000e-01   9.8633920e-02
   4.9000000e-01   9.3968615e-02
   5.0000000e-01   8.9475810e-02
