   0.0000000e+00   9.5862867e-01
   1.0000000e-02   9.1225720e-01
   2.0000000e-02   8.1788603e-01
   3.0000000e-02   7.3663954e-01
   4.0000000e-02   6.7055736e-01
   5.0000000e-02   6.0508900e-01
   6.0000000e-02   5.4629144e-01
   7.0000000e-02   4.9579199e-01
   8.0000000e-02   4.4776284e-01
   9.0000000e-02   4.0436616e-01
   1.0000000e-01   3.6662962e-01
   1.1000000e-01   3.3117463e-01
   1.2000000e-01   2.9905148e-01
   1.3000000e-01   2.7100694e-01
   1.4000000e-01   2.4473295e-01
   1.5000000e-01   2.2085331e-01
   1.6000000e-01   2.0009363e-01
   1.7000000e-01   1.8077030e-01
   1.8000000e-01   1.6314174e-01
   1.9000000e-01   1.4780307e-01
   2.0000000e-01   1.3353007e-01
   2.1000000e-01   1.2046347e-01
   2.2000000e-01   1.0911462e-01
   2.3000000e-01   9.8582621e-02
   2.4000000e-01   8.9009828e-02
   2.5000000e-01   8.0826442e-02
   2.6000000e-01   7.3193799e-02
   2.7000000e-01   6.6162332e-02
   2.8000000e-01   6.0215313e-02
   2.9000000e-01   5.4695732e-02
   3.0000000e-01   4.9553657e-02
   3.1000000e-01   4.5233634e-02
   3.2000000e-01   4.1250563e-02
   3.3000000e-01   3.7508709e-02
   3.4000000e-01   3.4344991e-02
   3.5000000e-01   3.1366049e-02
   3.6000000e-01   2.8530119e-02
   3.7000000e-01   2.6180019e-02
   3.8000000e-01   2.3989458e-02
   3.9000000e-01   2.1920240e-02
   4.0000000e-01   2.0272613e-02
   4.1000000e-01   1.8672696e-02
   4.2000000e-01   1.7018238e-02
   4.3000000e-01   1.5704516e-02
   4.4000000e-01   1.4538585e-02
   4.5000000e-01   1.3371024e-02
   4.6000000e-01   1.2439998e-02
   4.7000000e-01   1.1531197e-02
   4.8000000e-01   1.0533756e-02
   4.9000000e-01   9.7328706e-03
   5.0000000e-01   8.9427843e-03
